"No","ClassNo","ClassName_E","FXY","ElementName_E","Note_E","BUFR_Unit","BUFR_Scale","BUFR_ReferenceValue","BUFR_DataWidth_Bits","CREX_Unit","CREX_Scale","CREX_DataWidth_Char","Status"
1388.00,"33","Quality information","033026","Moisture quality",,"Code table","0","0","6","Code table","0","2","Operational"
1389.00,"33","Quality information","033027","Location quality class (range of radius of 66 % confidence)",,"Code table","0","0","3","Code table","0","1","Operational"
1390.00,"33","Quality information","033028","Snapshot overall quality",,"Code table","0","0","3","Code table","0","1","Operational"
1391.00,"33","Quality information","033030","Scan line status flags for ATOVS",,"Flag table","0","0","24","Flag table","0","8","Operational"
1392.00,"33","Quality information","033031","Scan line quality flags for ATOVS",,"Flag table","0","0","24","Flag table","0","8","Operational"
1393.00,"33","Quality information","033032","Channel quality flags for ATOVS",,"Flag table","0","0","24","Flag table","0","8","Operational"
1394.00,"33","Quality information","033033","Field of view quality flags for ATOVS",,"Flag table","0","0","24","Flag table","0","8","Operational"
1395.00,"33","Quality information","033035","Manual/automatic quality control",,"Code table","0","0","4","Code table","0","2","Operational"
1396.00,"33","Quality information","033036","Nominal confidence threshold",,"%","0","0","7","%","0","3","Operational"
1397.00,"33","Quality information","033037","Wind correlation error",,"Flag table","0","0","20","Flag table","0","7","Operational"
1398.00,"33","Quality information","033038","Quality flags for ground-based GNSS data",,"Flag table","0","0","10","Flag table","0","4","Operational"
1399.00,"33","Quality information","033039","Quality flags for radio occultation data",,"Flag table","0","0","16","Flag table","0","6","Operational"
1400.00,"33","Quality information","033040","Confidence interval",,"%","0","0","7","%","0","3","Operational"
1401.00,"33","Quality information","033041","Attribute of following value",,"Code table","0","0","2","Code table","0","1","Operational"
1402.00,"33","Quality information","033042","Type of limit represented by following value",,"Code table","0","0","3","Code table","0","1","Operational"
1403.00,"33","Quality information","033043","AST confidence",,"Flag table","0","0","8","Flag table","0","3","Operational"
1404.00,"33","Quality information","033044","ASAR quality information",,"Flag table","0","0","15","Flag table","0","5","Operational"
1405.00,"33","Quality information","033045","Probability of following event","(see Notes 1 and 3)#BUFR_15_1_1_TableB.doc#BC_Cls33","%","0","0","7","%","0","3","Operational"
1406.00,"33","Quality information","033046","Conditional probability of following event with respect to specified conditioning event","(see Notes 1, 2 and 3)#BUFR_15_1_1_TableB.doc#BC_Cls33","%","0","0","7","%","0","3","Operational"
1407.00,"33","Quality information","033047","Measurement confidence data",,"Flag table","0","0","31","Flag table","0","11","Operational"
1408.00,"33","Quality information","033048","Confidence measure of SAR inversion",,"Code table","0","0","2","Code table","0","1","Operational"
1409.00,"33","Quality information","033049","Confidence measure of wind retrieval",,"Code table","0","0","2","Code table","0","1","Operational"
1410.00,"33","Quality information","033050","Global GTSPP quality flag",,"Code table","0","0","4","Code table","0","2","Operational"
1411.00,"33","Quality information","033052","S-band ocean retracking quality",,"Flag table","0","0","21","Flag table","0","7","Operational"
1412.00,"33","Quality information","033053","Ku band ocean retracking quality",,"Flag table","0","0","21","Flag table","0","7","Operational"
1413.00,"33","Quality information","033060","GqisFlagQual - individual IASI-System quality flag",,"Code table","0","0","2","Code table","0","1","Operational"
1414.00,"33","Quality information","033061","GqisQualIndex - indicator for instrument noise performance (contributions from spectral and radiometric calibration)",,"%","0","0","7","%","0","3","Operational"
1415.00,"33","Quality information","033062","GqisQualIndexLoc - indicator for geometric quality index",,"%","0","0","7","%","0","3","Operational"
1416.00,"33","Quality information","033063","GqisQualIndexRad - indicator for instrument noise performance (contributions from radiometric calibration)",,"%","0","0","7","%","0","3","Operational"
1417.00,"33","Quality information","033064","GqisQualIndexSpect - indicator for instrument noise performance (contributions from spectral calibration)",,"%","0","0","7","%","0","3","Operational"
1418.00,"33","Quality information","033065","GqisSysTecSondQual - output of system TEC (Technical Expertise Centre) quality function",,"Numeric","0","0","24","Numeric","0","8","Operational"
1419.00,"33","Quality information","033070","Total ozone quality",,"Code table","0","0","4","Code table","0","2","Operational"
1420.00,"33","Quality information","033071","Profile ozone quality",,"Code table","0","0","4","Code table","0","2","Operational"
1421.00,"33","Quality information","033072","Ozone error",,"Code table","0","0","5","Code table","0","2","Operational"
1422.00,"33","Quality information","033075","Scan-level quality flags",,"Flag table","0","0","13","Flag table","0","5","Operational"
1423.00,"33","Quality information","033076","Calibration quality flags",,"Flag table","0","0","9","Flag table","0","3","Operational"
1424.00,"33","Quality information","033077","Field-of-view quality flags",,"Flag table","0","0","19","Flag table","0","7","Operational"
1425.00,"33","Quality information","033078","Geolocation quality",,"Code table","0","0","4","Code table","0","2","Operational"
1426.00,"33","Quality information","033079","Granule level quality flags",,"Flag table","0","0","16","Flag table","0","6","Validation"
1427.00,"33","Quality information","033080","Scan level quality flags",,"Flag table","0","0","20","Flag table","0","7","Validation"
1428.00,"33","Quality information","033081","Channel data quality flags",,"Flag table","0","0","12","Flag table","0","4","Validation"
1429.00,"33","Quality information","033082","Geolocation quality flags",,"Flag table","0","0","16","Flag table","0","6","Validation"
1430.00,"33","Quality information","033083","Radiance data quality flags",,"Flag table","0","0","16","Flag table","0","6","Validation"
1431.00,"35","Data monitoring information","035000","FM and Regional Code number",,"Code table","0","0","10","Code table","0","3","Operational"
1432.00,"35","Data monitoring information","035001","Time-frame for monitoring",,"Code table","0","0","3","Code table","0","1","Operational"
1433.00,"35","Data monitoring information","035011","Number of reports actually received",,"Numeric","0","0","14","Numeric","0","4","Operational"
1434.00,"35","Data monitoring information","035021","Bulletin being monitored (TTAAii)",,"CCITT IA5","0","0","48","Character","0","6","Operational"
1435.00,"35","Data monitoring information","035022","Bulletin being monitored (YYGGgg)",,"CCITT IA5","0","0","48","Character","0","6","Operational"
1436.00,"35","Data monitoring information","035023","Bulletin being monitored (CCCC)",,"CCITT IA5","0","0","32","Character","0","4","Operational"
1437.00,"35","Data monitoring information","035024","Bulletin being monitored (BBB)",,"CCITT IA5","0","0","24","Character","0","3","Operational"
1438.00,"35","Data monitoring information","035030","Discrepancies in the availability of expected data",,"Code table","0","0","4","Code table","0","1","Operational"
1439.00,"35","Data monitoring information","035031","Qualifier on monitoring results",,"Code table","0","0","7","Code table","0","2","Operational"
1440.00,"35","Data monitoring information","035032","Cause of missing data",,"Code table","0","0","4","Code table","0","1","Operational"
1441.00,"35","Data monitoring information","035033","Observation and collection deficiencies",,"Code table","0","0","7","Code table","0","2","Operational"
1442.00,"35","Data monitoring information","035034","Statistical trends for availability of data (during the survey period(s))",,"Code table","0","0","3","Code table","0","1","Operational"
1443.00,"35","Data monitoring information","035035","Reason for termination",,"Code table","0","0","5","Code table","0","2","Operational"
1444.00,"40","Satellite data","040001","Surface soil moisture (ms)",,"%","1","0","10","%","1","4","Operational"
1445.00,"40","Satellite data","040002","Estimated error in surface soil moisture",,"%","1","0","10","%","1","4","Operational"
1446.00,"40","Satellite data","040003","Mean surface soil moisture",,"Numeric","3","0","10","Numeric","3","4","Operational"
1447.00,"40","Satellite data","040004","Rain fall detection",,"Numeric","3","0","10","Numeric","3","4","Operational"
1448.00,"40","Satellite data","040005","Soil moisture correction flag",,"Flag table","0","0","8","Flag table","0","3","Operational"
1449.00,"40","Satellite data","040006","Soil moisture processing flag",,"Flag table","0","0","16","Flag table","0","6","Operational"
1450.00,"40","Satellite data","040007","Soil moisture quality",,"%","1","0","10","%","1","4","Operational"
1451.00,"40","Satellite data","040008","Frozen land surface fraction",,"%","1","0","10","%","1","4","Operational"
1452.00,"40","Satellite data","040009","Inundation and wetland fraction",,"%","1","0","10","%","1","4","Operational"
1453.00,"40","Satellite data","040010","Topographic complexity",,"%","1","0","10","%","1","4","Operational"
1454.00,"40","Satellite data","040011","Interpolation flag",,"Flag table","0","0","8","Flag table","0","3","Operational"
1455.00,"40","Satellite data","040012","Radiometer data quality flag",,"Flag table","0","0","8","Flag table","0","3","Operational"
1456.00,"40","Satellite data","040013","Radiometer brightness temperature interpretation flag",,"Code table","0","0","3","Code table","0","1","Operational"
1457.00,"40","Satellite data","040014","High-frequency fluctuations of the sea surface topography correction",,"m","4","-3000","13","m","4","4","Operational"
1458.00,"40","Satellite data","040015","Normalised differential vegetation index (NDVI)",,"Numeric","2","-100","8","Numeric","2","3","Validation"
1459.00,"40","Satellite data","040016","Residual RMS in band",,"Numeric","3","0","14","Numeric","3","5","Validation"
1460.00,"40","Satellite data","040017","Non-normalised principal component score",,"Numeric","0","-1073741824","31","Numeric","0","10","Validation"
1461.00,"40","Satellite data","040018","GIacAvgImagIIS - average of imager measurements",,"W m-2 sr-1 m","6","0","24","W m-2 sr-1 m","6","8","Validation"
