#
# BUFR Table D
# hand modified from B_TableD_LATEST.xls file from AShimazaki@wmo.int Dec 15, 2009
# mods:
# 1)
# 1932,07,307091,(BUFR template for surface observations from one-hour period with national and WMO station identification),302175,"Intensity of precipitation, size of precipitation element",Operational
# should be:
# 1932,07,307091,(BUFR template for surface observations from one-hour period with national and WMO station identification),302075,"Intensity of precipitation, size of precipitation element",Operational
# 
#
SNo,Category,FXY1,enElementName1,FXY2,enElementName2,Status
3854,12,312053,(Ocean wave spectra),025138,Average signal-to-noise ratio,Operational
3855,12,312053,(Ocean wave spectra),201130,Change data width,Operational
3856,12,312053,(Ocean wave spectra),202129,Change scale,Operational
3857,12,312053,(Ocean wave spectra),022021,Height of waves,Operational
3858,12,312053,(Ocean wave spectra),202000,Cancel operator,Operational
3859,12,312053,(Ocean wave spectra),201000,Cancel operator,Operational
3860,12,312053,(Ocean wave spectra),033048,Confidence measure for SAR inversion,Operational
3861,12,312053,(Ocean wave spectra),033049,Confidence measure for wind retrieval,Operational
3862,12,312053,(Ocean wave spectra),002026,Cross-track resolution,Operational
3863,12,312053,(Ocean wave spectra),002027,Along-track resolution,Operational
3864,12,312053,(Ocean wave spectra),021130,Spectrum total energy,Operational
3865,12,312053,(Ocean wave spectra),021131,Spectrum max energy,Operational
3866,12,312053,(Ocean wave spectra),021132,Direction of spectrum max,Operational
3867,12,312053,(Ocean wave spectra),021133,Wavelength of spectrum max,Operational
3868,12,312053,(Ocean wave spectra),025014,Azimuth clutter cut-off,Operational
3869,12,312053,(Ocean wave spectra),106036,Replicate 6 descriptors 36 times,Operational
3870,12,312053,(Ocean wave spectra),005030,Direction (spectral),Operational
3871,12,312053,(Ocean wave spectra),104024,Replicate 4 descriptors 24 times,Operational
3872,12,312053,(Ocean wave spectra),201130,Change data width,Operational
3873,12,312053,(Ocean wave spectra),006030,Wave number (spectral),Operational
3874,12,312053,(Ocean wave spectra),201000,Cancel operator,Operational
3875,12,312053,(Ocean wave spectra),022161,Wave spectra,Operational
3876,12,312053,(Ocean wave spectra),033044,ASAR quality,Operational
3877,12,312055,(ASCAT level 1b cell information),005033,Pixel size on horizontal-1,Operational
3878,12,312055,(ASCAT level 1b cell information),005040,Orbit number,Operational
3879,12,312055,(ASCAT level 1b cell information),006034,Cross track cell number,Operational
3880,12,312055,(ASCAT level 1b cell information),010095,Height of atmosphere used,Operational
3881,12,312055,(ASCAT level 1b cell information),021157,Loss per unit length of atmosphere used,Operational
3882,12,312056,(Scatterometer wind cell information),025060,Software identification,Operational
3883,12,312056,(Scatterometer wind cell information),001032,Generating application,Operational
3884,12,312056,(Scatterometer wind cell information),011082,Model wind speed at 10 m,Operational
3885,12,312056,(Scatterometer wind cell information),011081,Model wind direction at 10 m,Operational
3886,12,312056,(Scatterometer wind cell information),020095,Ice probability,Operational
3887,12,312056,(Scatterometer wind cell information),020096,Ice age (a-parameter),Operational
3888,12,312056,(Scatterometer wind cell information),021155,Wind vector cell quality,Operational
3889,12,312056,(Scatterometer wind cell information),201133,Increase data width by 5 bits,Operational
3890,12,312056,(Scatterometer wind cell information),021101,Number of vector ambiguities,Operational
3891,12,312056,(Scatterometer wind cell information),021102,Index of selected wind vector,Operational
3892,12,312056,(Scatterometer wind cell information),201000,Cancel change data width,Operational
3893,12,312057,(Ambiguous wind data),201130,Increase data width by 2 bits,Operational
3894,12,312057,(Ambiguous wind data),202129,Increase scaling by 10^1,Operational
3895,12,312057,(Ambiguous wind data),011012,Wind speed at 10 m,Operational
3896,12,312057,(Ambiguous wind data),202000,Cancel change scaling,Operational
3897,12,312057,(Ambiguous wind data),201000,Cancel change data width,Operational
3898,12,312057,(Ambiguous wind data),201131,Increase data width by 3 bits,Operational
3899,12,312057,(Ambiguous wind data),202129,Increase scaling by 10^1,Operational
3900,12,312057,(Ambiguous wind data),011011,Wind direction at 10 m,Operational
3901,12,312057,(Ambiguous wind data),202000,Cancel change scaling,Operational
3902,12,312057,(Ambiguous wind data),201000,Cancel change data width,Operational
3903,12,312057,(Ambiguous wind data),021156,Backscatter distance,Operational
3904,12,312057,(Ambiguous wind data),021104,Likelihood computed for solution,Operational
3905,12,312058,(ASCAT level 1b data),301125,ASCAT header information,Operational
3906,12,312058,(ASCAT level 1b data),301011,Date information,Operational
3907,12,312058,(ASCAT level 1b data),301013,Time information,Operational
3908,12,312058,(ASCAT level 1b data),301021,Position information,Operational
3909,12,312058,(ASCAT level 1b data),312055,ASCAT level 1b cell information,Operational
3910,12,312058,(ASCAT level 1b data),021150,Beam co-location,Operational
3911,12,312058,(ASCAT level 1b data),101003,Repeat next 1 descriptor 3 times,Operational
3912,12,312058,(ASCAT level 1b data),321030,ASCAT sigma-0 information,Operational
3913,12,312059,(Scatterometer wind data),312056,Scatterometer wind cell information,Operational
3914,12,312059,(Scatterometer wind data),101000,Delayed replication of next 1 descriptor,Operational
3915,12,312059,(Scatterometer wind data),031001,Delayed replication factor,Operational
3916,12,312059,(Scatterometer wind data),312057,Ambiguous wind data,Operational
3917,12,312060,(Scatterometer soil moisture data),025060,Software identification,Operational
3918,12,312060,(Scatterometer soil moisture data),025062,Database identification,Operational
3919,12,312060,(Scatterometer soil moisture data),040001,Surface soil moisture (ms),Operational
3920,12,312060,(Scatterometer soil moisture data),040002,Estimated error in surface soil moisture,Operational
3921,12,312060,(Scatterometer soil moisture data),021062,Extrapolated backscatter at 40deg incidence angle (sigma0_40),Operational
3922,12,312060,(Scatterometer soil moisture data),021151,Estimated error in sigma0 at 40deg incidence angle,Operational
3923,12,312060,(Scatterometer soil moisture data),021152,Slope at 40deg incidence angle,Operational
3924,12,312060,(Scatterometer soil moisture data),021153,Estimated error in slope at 40deg incidence angle,Operational
3925,12,312060,(Scatterometer soil moisture data),021154,Soil moisture sensitivity,Operational
3926,12,312060,(Scatterometer soil moisture data),021062,Dry backscatter,Operational
3927,12,312060,(Scatterometer soil moisture data),021088,Wet backscatter,Operational
3928,12,312060,(Scatterometer soil moisture data),040003,Mean surface soil moisture,Operational
3929,12,312060,(Scatterometer soil moisture data),040004,Rain fall detection,Operational
3930,12,312060,(Scatterometer soil moisture data),040005,Soil moisture correction flag,Operational
3931,12,312060,(Scatterometer soil moisture data),040006,Soil moisture processing flag,Operational
3932,12,312060,(Scatterometer soil moisture data),040007,Soil moisture quality,Operational
3933,12,312060,(Scatterometer soil moisture data),020065,Snow cover,Operational
3934,12,312060,(Scatterometer soil moisture data),040008,Frozen land surface fraction,Operational
3935,12,312060,(Scatterometer soil moisture data),040009,Inundation and wetland fraction,Operational
3936,12,312060,(Scatterometer soil moisture data),040010,Topographic complexity,Operational
3937,12,312061,(ASCAT Level 1b and level 2 data),312058,ASCAT level 1b data,Operational
3938,12,312061,(ASCAT Level 1b and level 2 data),312060,Scatterometer soil moisture data,Operational
3939,12,312061,(ASCAT Level 1b and level 2 data),312059,Scatterometer wind data,Operational
3940,12,312070,(SMOS data),001007,Satellite identifier,Operational
3941,12,312070,(SMOS data),002019,Satellite instruments,Operational
3942,12,312070,(SMOS data),001144,Snapshot identifier,Operational
3943,12,312070,(SMOS data),001124,Grid point identifier,Operational
3944,12,312070,(SMOS data),030010,Number of grid points,Operational
3945,12,312070,(SMOS data),301011,"Year, Month, Day",Operational
3946,12,312070,(SMOS data),301013,"Hour, Minute, Second",Operational
3947,12,312070,(SMOS data),301021,"Latitude, Longitude (high accuracy)",Operational
3948,12,312070,(SMOS data),007012,Grid point altitude,Operational
3949,12,312070,(SMOS data),015012,Total electron count per square metre,Operational
3950,12,312070,(SMOS data),012165,Direct sun brightness temperature,Operational
3951,12,312070,(SMOS data),012166,Snapshot accuracy,Operational
3952,12,312070,(SMOS data),012167,Radiometric accuracy (pure polarisation),Operational
3953,12,312070,(SMOS data),012168,Radiometric accuracy (cross polarisation),Operational
3954,12,312070,(SMOS data),027010,Footprint axis 1,Operational
3955,12,312070,(SMOS data),028010,Footprint axis 2,Operational
3956,12,312070,(SMOS data),002099,Polarisation,Operational
3957,12,312070,(SMOS data),013048,Water fraction,Operational
3958,12,312070,(SMOS data),025081,Incidence angle,Operational
3959,12,312070,(SMOS data),025082,Azimuth angle,Operational
3960,12,312070,(SMOS data),025083,Faraday rotational angle,Operational
3961,12,312070,(SMOS data),025084,Geometric rotational angle,Operational
3962,12,312070,(SMOS data),012080,Brightness temperature real part,Operational
3963,12,312070,(SMOS data),012081,Brightness temperature imaginary part,Operational
3964,12,312070,(SMOS data),012082,Pixel radiometric accuracy,Operational
3965,12,312070,(SMOS data),025174,SMOS information flag,Operational
3966,12,312070,(SMOS data),033028,Snapshot overall quality,Operational
3967,13,313009,(Radar reflectivity values),021001,Horizontal reflectivity,Operational
3968,13,313009,(Radar reflectivity values),101000,Delayed replication of 1 descriptor,Operational
3969,13,313009,(Radar reflectivity values),031001,Replication factor,Operational
3970,13,313009,(Radar reflectivity values),021001,Horizontal reflectivity,Operational
3971,13,313010,(Radar rainfall intensities),021036,Radar rainfall intensity,Operational
3972,13,313010,(Radar rainfall intensities),101000,Delayed replication of 1 descriptor,Operational
3973,13,313010,(Radar rainfall intensities),031001,Replication factor,Operational
3974,13,313010,(Radar rainfall intensities),021036,Radar rainfall intensity,Operational
3975,13,313031,(Non run-length encoded row for Pixel value (4 bits)),006002,First longitude location minus one increment,Operational
3976,13,313031,(Non run-length encoded row for Pixel value (4 bits)),006012,Longitude increment,Operational
3977,13,313031,(Non run-length encoded row for Pixel value (4 bits)),101000,Delayed replication of 1 descriptor,Operational
3978,13,313031,(Non run-length encoded row for Pixel value (4 bits)),031002,Extended replication factor,Operational
3979,13,313031,(Non run-length encoded row for Pixel value (4 bits)),030001,Pixel value (4 bits),Operational
3980,13,313032,(Non run-length encoded picture data for Pixel value (4 bits)),005002,First latitude location minus one increment,Operational
3981,13,313032,(Non run-length encoded picture data for Pixel value (4 bits)),005012,Latitude increment (signed value so cannot cross pole),Operational
3982,13,313032,(Non run-length encoded picture data for Pixel value (4 bits)),101000,Delayed replication of 1 descriptor,Operational
3983,13,313032,(Non run-length encoded picture data for Pixel value (4 bits)),031002,Extended replication factor,Operational
3984,13,313032,(Non run-length encoded picture data for Pixel value (4 bits)),313031,Non run-length encoded row,Operational
3985,13,313041,(Run-length encoded row for Pixel value (4 bits)),006002,First longitude location minus one increment,Operational
3986,13,313041,(Run-length encoded row for Pixel value (4 bits)),110000,Delayed replication of 10 descriptors,Operational
3987,13,313041,(Run-length encoded row for Pixel value (4 bits)),031001,Replication factor,Operational
3988,13,313041,(Run-length encoded row for Pixel value (4 bits)),104000,Delayed replication of 4 descriptors,Operational
3989,13,313041,(Run-length encoded row for Pixel value (4 bits)),031001,Replication factor,Operational
3990,13,313041,(Run-length encoded row for Pixel value (4 bits)),006012,Longitude increment,Operational
3991,13,313041,(Run-length encoded row for Pixel value (4 bits)),101000,Delayed replication of 1 descriptor,Operational
3992,13,313041,(Run-length encoded row for Pixel value (4 bits)),031012,Repetition factor,Operational
3993,13,313041,(Run-length encoded row for Pixel value (4 bits)),030001,Pixel value (4 bits),Operational
3994,13,313041,(Run-length encoded row for Pixel value (4 bits)),006012,Longitude increment,Operational
3995,13,313041,(Run-length encoded row for Pixel value (4 bits)),101000,Delayed replication of 1 descriptor,Operational
3996,13,313041,(Run-length encoded row for Pixel value (4 bits)),031001,Replication factor,Operational
3997,13,313041,(Run-length encoded row for Pixel value (4 bits)),030001,Pixel value (4 bits),Operational
3998,13,313042,(Run-length encoded picture data for Pixel value (4 bits)),005002,First latitude location minus one increment,Operational
3999,13,313042,(Run-length encoded picture data for Pixel value (4 bits)),005012,Latitude increment (signed value so cannot cross pole),Operational
4000,13,313042,(Run-length encoded picture data for Pixel value (4 bits)),101000,Delayed replication of 1 descriptor,Operational
4001,13,313042,(Run-length encoded picture data for Pixel value (4 bits)),031002,Extended replication factor,Operational
