#
# BUFR Table D
# hand modified from B_TableD.xls file from AShimazaki@wmo.int Dec 01, 2009
#
SNo,Category,FXY1,enElementName1,FXY2,enElementName2
3793,16,316052,(SAREP Template - Part A: Information on tropical cyclone),019108,Accuracy of geographical position of the tropical cyclone
3794,16,316052,(SAREP Template - Part A: Information on tropical cyclone),019109,Mean diameter of the overcast cloud of the tropical cyclone
3795,16,316052,(SAREP Template - Part A: Information on tropical cyclone),019110,Apparent 24-hour change in intensity of the tropical cyclone
3796,16,316052,(SAREP Template - Part A: Information on tropical cyclone),019111,Current Intensity (CI) number of the tropical cyclone
3797,16,316052,(SAREP Template - Part A: Information on tropical cyclone),019112,Data tropical (DT) number of the tropical cyclone
3798,16,316052,(SAREP Template - Part A: Information on tropical cyclone),019113,Cloud pattern type of the DT-number
3799,16,316052,(SAREP Template - Part A: Information on tropical cyclone),019114,Model Expected tropical (MET) number of the tropical cyclone
3800,16,316052,(SAREP Template - Part A: Information on tropical cyclone),019115,"Trend of the past 24-hour change (+: Developed, -: Weakened)"
3801,16,316052,(SAREP Template - Part A: Information on tropical cyclone),019116,Pattern tropical (PT) number of the tropical cyclone
3802,16,316052,(SAREP Template - Part A: Information on tropical cyclone),019117,Cloud picture type of the PT-number
3803,16,316052,(SAREP Template - Part A: Information on tropical cyclone),019118,Final tropical (T) number of the tropical cyclone
3804,16,316052,(SAREP Template - Part A: Information on tropical cyclone),019119,Type of the final T-number
3805,16,316071,(Graphical AIRMET Sierra),301014,Time period (for which AIRMET is valid)
3806,16,316071,(Graphical AIRMET Sierra),101000,Delayed replication
3807,16,316071,(Graphical AIRMET Sierra),031002,Replication Factor
3808,16,316071,(Graphical AIRMET Sierra),316075,GFA IFR Ceiling and Visibility
3809,16,316071,(Graphical AIRMET Sierra),101000,Delayed replication
3810,16,316071,(Graphical AIRMET Sierra),031002,Replication Factor
3811,16,316071,(Graphical AIRMET Sierra),316076,GFA Mountain Obscuration
3812,16,316072,(Graphical AIRMET Tango),301014,Time period (for which AIRMET is valid)
3813,16,316072,(Graphical AIRMET Tango),101000,Delayed replication
3814,16,316072,(Graphical AIRMET Tango),031002,Replication Factor
3815,16,316072,(Graphical AIRMET Tango),316077,GFA Turbulence
3816,16,316072,(Graphical AIRMET Tango),101000,Delayed replication
3817,16,316072,(Graphical AIRMET Tango),031002,Replication Factor
3818,16,316072,(Graphical AIRMET Tango),316078,GFA Strong Surface Wind
3819,16,316072,(Graphical AIRMET Tango),101000,Delayed replication
3820,16,316072,(Graphical AIRMET Tango),031002,Replication Factor
3821,16,316072,(Graphical AIRMET Tango),316079,GFA Low-Level Wind Shear
3822,16,316073,(Graphical AIRMET Zulu),301014,Time period (for which AIRMET is valid)
3823,16,316073,(Graphical AIRMET Zulu),101000,Delayed replication
3824,16,316073,(Graphical AIRMET Zulu),031002,Replication Factor
3825,16,316073,(Graphical AIRMET Zulu),316080,GFA Icing
3826,16,316073,(Graphical AIRMET Zulu),101000,Delayed replication
3827,16,316073,(Graphical AIRMET Zulu),031002,Replication Factor
3828,16,316073,(Graphical AIRMET Zulu),316081,GFA Freezing Level
3829,16,316074,(GFA Identifier and Observed/Forecast Location),001039,GFA sequence identifier
3830,16,316074,(GFA Identifier and Observed/Forecast Location),008021,"Time significance, 4=Forecast, 16=Analysis"
3831,16,316074,(GFA Identifier and Observed/Forecast Location),301014,Time period (for which hazard is being observed/forecast)
3832,16,316074,(GFA Identifier and Observed/Forecast Location),301027,Description of Feature
3833,16,316074,(GFA Identifier and Observed/Forecast Location),008021,"Time Significance, Missing=Cancel"
3834,16,316075,(GFA IFR Ceiling and Visibility),008079,"Product Status, 0=Normal, 1=COR, 2=AMD, 3=COR AMD, 4=CNL"
3835,16,316075,(GFA IFR Ceiling and Visibility),008041,"Data significance, 8=IFR Ceiling and Visibility"
3836,16,316075,(GFA IFR Ceiling and Visibility),316074,GFA Identifier and Observed/Forecast Location
3837,16,316075,(GFA IFR Ceiling and Visibility),020006,"Flight rules, 1=IFR"
3838,16,316075,(GFA IFR Ceiling and Visibility),033042,"Type of limit represented by following (cloud base) value,  2=Exclusive upper limit,  7=Missing"
3839,16,316075,(GFA IFR Ceiling and Visibility),020013,Height of base of cloud
3840,16,316075,(GFA IFR Ceiling and Visibility),033042,"Type of limit represented by following (visibility) value,"
3841,16,316075,(GFA IFR Ceiling and Visibility),,"'2=Exclusive upper limit,"
3842,16,316075,(GFA IFR Ceiling and Visibility),020001,Horizontal visibility
3843,16,316075,(GFA IFR Ceiling and Visibility),020025,Obscuration
3844,16,316075,(GFA IFR Ceiling and Visibility),020026,"Character of obscuration, 6=Blowing, 15=Missing"
3845,16,316075,(GFA IFR Ceiling and Visibility),008041,"Data significance, Missing=Cancel"
3846,16,316075,(GFA IFR Ceiling and Visibility),008079,"Product Status, Missing=Cancel"
3847,16,316076,(GFA Mountain Obscuration),008079,"Product Status, 0=Normal, 1=COR, 2=AMD, 3=COR AMD, 4=CNL"
3848,16,316076,(GFA Mountain Obscuration),008041,"Data significance, 9=Mountain obscuration"
3849,16,316076,(GFA Mountain Obscuration),316074,GFA Identifier and Observed/Forecast Location
3850,16,316076,(GFA Mountain Obscuration),020006,"Flight rules, 1=IFR"
3851,16,316076,(GFA Mountain Obscuration),020025,Obscuration
3852,16,316076,(GFA Mountain Obscuration),020026,"Character of obscuration, 6=Blowing, 15=Missing"
3853,16,316076,(GFA Mountain Obscuration),008041,"Data significance, Missing=Cancel"
3854,16,316076,(GFA Mountain Obscuration),008079,"Product Status, Missing=Cancel"
3855,16,316077,(GFA Turbulence),008079,"Product Status, 0=Normal, 1=COR, 2=AMD, 3=COR AMD, 4=CNL"
3856,16,316077,(GFA Turbulence),008011,"Meteorological feature, 13=Turbulence"
3857,16,316077,(GFA Turbulence),316074,GFA Identifier and Observed/Forecast Location
3858,16,316077,(GFA Turbulence),011031,"Degree of turbulence, 6=Moderate"
3859,16,316077,(GFA Turbulence),008011,"Meteorological feature, Missing=Cancel"
3860,16,316077,(GFA Turbulence),008079,"Product Status, Missing=Cancel"
3861,16,316078,(GFA Strong Surface Wind),008079,"Product Status, 0=Normal, 1=COR, 2=AMD, 3=COR AMD, 4=CNL"
3862,16,316078,(GFA Strong Surface Wind),008041,"Data significance, 10=Strong surface wind"
3863,16,316078,(GFA Strong Surface Wind),316074,GFA Identifier and Observed/Forecast Location
3864,16,316078,(GFA Strong Surface Wind),033042,"Type of limit represented by following (wind speed) value,  0=Exclusive lower limit"
3865,16,316078,(GFA Strong Surface Wind),011012,Wind speed at 10 m
3866,16,316078,(GFA Strong Surface Wind),008041,"Data significance, Missing=Cancel"
3867,16,316078,(GFA Strong Surface Wind),008079,"Product Status, Missing=Cancel"
3868,16,316079,(GFA Low-Level Wind Shear),008079,"Product Status, 0=Normal, 1=COR, 2=AMD, 3=COR AMD, 4=CNL"
3869,16,316079,(GFA Low-Level Wind Shear),008011,"Meteorological feature, 16=Phenomenon"
3870,16,316079,(GFA Low-Level Wind Shear),316074,GFA Identifier and Observed/Forecast Location
3871,16,316079,(GFA Low-Level Wind Shear),020023,"Other weather phenomena, bit 12=Wind shear"
3872,16,316079,(GFA Low-Level Wind Shear),020024,Intensity of phenomena
3873,16,316079,(GFA Low-Level Wind Shear),008011,"Meteorological feature, Missing=Cancel"
3874,16,316079,(GFA Low-Level Wind Shear),008079,"Product Status, Missing=Cancel"
3875,16,316080,(GFA Icing),008079,"Product Status, 0=Normal, 1=COR, 2=AMD, 3=COR AMD, 4=CNL"
3876,16,316080,(GFA Icing),008011,"Meteorological feature, 15=Airframe Icing"
3877,16,316080,(GFA Icing),316074,GFA Identifier and Observed/Forecast Location
3878,16,316080,(GFA Icing),020041,"Airframe icing, 4=Moderate Icing"
3879,16,316080,(GFA Icing),008011,"Meteorological feature, Missing=Cancel"
3880,16,316080,(GFA Icing),008079,"Product Status, Missing=Cancel"
3881,16,316081,(GFA Freezing Level),008079,"Product Status, 0=Normal, 1=COR, 2=AMD, 3=COR AMD, 4=CNL"
3882,16,316081,(GFA Freezing Level),008041,"Data significance, 11=Freezing level, 12=Multiple freezing level"
3883,16,316081,(GFA Freezing Level),316074,GFA Identifier and Observed/Forecast Location
3884,16,316081,(GFA Freezing Level),008041,"Data significance, Missing=Cancel"
3885,16,316081,(GFA Freezing Level),008079,"Product Status, Missing=Cancel"
3886,18,318001,,301025,"Latitude and longitude (coarse accuracy), day and time"
3887,18,318001,,024011,Dose
3888,18,318003,,301026,"Latitude and longitude (high accuracy), time periods in days, hours and minutes"
3889,18,318003,,024005,Isotope mass
3890,18,318003,,024004,Element name
3891,18,318003,,024021,Air concentration
3892,18,318004,,301025,"Latitude and longitude (coarse accuracy), day and time"
3893,18,318004,,004023,Time period or displacement
3894,18,318004,,013011,Total precipitation/total water equivalent
3895,18,318004,,024005,Isotope mass
3896,18,318004,,024004,Element name
3897,18,318004,,024022,Concentration in precipitation
3898,21,321001,(Wind profiler - antenna characteristics),002101,Type of antenna
3899,21,321001,(Wind profiler - antenna characteristics),002114,Antenna effective surface area
3900,21,321001,(Wind profiler - antenna characteristics),002105,Maximum antenna gain
3901,21,321001,(Wind profiler - antenna characteristics),002106,3-dB beamwidth
3902,21,321001,(Wind profiler - antenna characteristics),002107,Sidelobe suppression
3903,21,321001,(Wind profiler - antenna characteristics),002121,Mean frequency
3904,21,321003,(Wind profiler - moment data),021051,Signal power above 1 mW
3905,21,321003,(Wind profiler - moment data),021014,Doppler mean velocity (radial)
3906,21,321003,(Wind profiler - moment data),021017,Doppler velocity spectral width
3907,21,321003,(Wind profiler - moment data),021030,Signal to noise ratio
3908,21,321004,(Wind profiler - moment data sounding),301031,"Identification, type, date/time, position (high accuracy), height"
3909,21,321004,(Wind profiler - moment data sounding),002003,Type of measuring equipment used
3910,21,321004,(Wind profiler - moment data sounding),101000,Delayed replication of 1 descriptor
3911,21,321004,(Wind profiler - moment data sounding),031001,Replication factor
3912,21,321004,(Wind profiler - moment data sounding),321003,Wind profiler - moment data
3913,21,321005,(Transmitter-receiver characteristics),025004,Echo processing
3914,21,321005,(Transmitter-receiver characteristics),002121,Mean frequency
3915,21,321005,(Transmitter-receiver characteristics),002122,Frequency agility range
3916,21,321005,(Transmitter-receiver characteristics),002123,Peak power
3917,21,321005,(Transmitter-receiver characteristics),002124,Average power
3918,21,321005,(Transmitter-receiver characteristics),002125,Pulse repetition frequency
3919,21,321005,(Transmitter-receiver characteristics),002126,Pulse width
3920,21,321005,(Transmitter-receiver characteristics),002127,Receiver intermediate frequency
3921,21,321005,(Transmitter-receiver characteristics),002128,Intermediate frequency bandwidth
3922,21,321005,(Transmitter-receiver characteristics),002129,Minimum detectable signal
3923,21,321005,(Transmitter-receiver characteristics),002130,Dynamic range
3924,21,321005,(Transmitter-receiver characteristics),002131,Sensitivity time control
3925,21,321006,(Integration characteristics),025001,Range-gate length
3926,21,321006,(Integration characteristics),025002,Number of gates averaged
3927,21,321006,(Integration characteristics),025003,Number of integrated pulses
3928,21,321006,(Integration characteristics),025005,Echo integration
3929,21,321007,(Corrections),025009,Calibration method
3930,21,321007,(Corrections),025010,Clutter treatment
3931,21,321007,(Corrections),025011,Ground occultation correction
3932,21,321007,(Corrections),025012,Range attenuation correction
3933,21,321007,(Corrections),025013,Bright-band correction
3934,21,321007,(Corrections),025015,Radome attenuation correction
3935,21,321007,(Corrections),025016,Clear-air attenuation correction
3936,21,321007,(Corrections),025017,Precipitation attenuation correction
3937,21,321008,(Z to R conversion),025006,Z to R conversion
3938,21,321008,(Z to R conversion),025007,Z to R conversion factor
3939,21,321008,(Z to R conversion),025008,Z to R conversion exponent
3940,21,321009,(A to Z law),025018,A to Z law for attenuation factor
3941,21,321009,(A to Z law),025019,A to Z law for attenuation exponent
3942,21,321010,(Antenna characteristics),002101,Type of antenna
3943,21,321010,(Antenna characteristics),007002,Altitude of the tower base
3944,21,321010,(Antenna characteristics),002102,Antenna height above tower base
3945,21,321010,(Antenna characteristics),002103,Radome
3946,21,321010,(Antenna characteristics),002104,Antenna polarisation
3947,21,321010,(Antenna characteristics),002105,Maximum antenna gain
3948,21,321010,(Antenna characteristics),002106,3-dB beamwidth
3949,21,321010,(Antenna characteristics),002107,Sidelobe suppression
